node_id	reason	capacity	area_3857
10311251852	capacity_suspiciously_high	8	0
10311280829	capacity_suspiciously_high	8	0
8062661702	capacity_suspiciously_high	10	0
3282983307	capacity_suspiciously_high	9	0
9445279623	capacity_suspiciously_high	8	0
9909974228	capacity_suspiciously_high	5	0
10553299162	capacity_suspiciously_high	5	0
7995111539	capacity_suspiciously_high	8	0
3105128492	capacity_suspiciously_high	16	0
10578418853	capacity_suspiciously_high	6	0
10006243132	capacity_suspiciously_high	30	0
10571447241	capacity_suspiciously_high	16	0
10571492910	capacity_suspiciously_high	16	0
8593479027	capacity_suspiciously_high	6	0
8593468176	capacity_suspiciously_high	13	0
9399454036	capacity_suspiciously_high	10	0
9274404082	capacity_suspiciously_high	16	0
10577793000	capacity_suspiciously_high	6	0
5531522031	capacity_suspiciously_high	8	0
10051769724	capacity_suspiciously_high	20	0
5531520810	capacity_suspiciously_high	10	0
9056125014	capacity_suspiciously_high	8	0
10273642861	capacity_suspiciously_high	6	0
5187952590	capacity_suspiciously_high	12	0
10079893119	capacity_suspiciously_high	5	0
10050793548	capacity_suspiciously_high	20	0
10679996441	capacity_suspiciously_high	12	0
10652329840	capacity_suspiciously_high	8	0
9822390364	capacity_suspiciously_high	10	0
9822893110	capacity_suspiciously_high	6	0
10578454156	capacity_suspiciously_high	6	0
9822893108	capacity_suspiciously_high	6	0
9822893107	capacity_suspiciously_high	6	0
10578454154	capacity_suspiciously_high	6	0
10578454155	capacity_suspiciously_high	6	0
10051752413	capacity_suspiciously_high	8	0
10578497238	capacity_suspiciously_high	6	0
9191289766	capacity_suspiciously_high	6	0
9191292217	capacity_suspiciously_high	8	0
9931026067	capacity_suspiciously_high	6	0
3280796202	capacity_suspiciously_high	6	0
9931086372	capacity_suspiciously_high	16	0
9322084003	capacity_suspiciously_high	6	0
3280864983	capacity_suspiciously_high	17	0
9931710653	capacity_suspiciously_high	8	0
9063682277	capacity_suspiciously_high	62.5	0
9063682276	capacity_suspiciously_high	62.5	0
10672865627	capacity_suspiciously_high	15	0
7014037682	capacity_suspiciously_high	12	0
9215787558	capacity_suspiciously_high	12	0
8021846758	capacity_suspiciously_high	10	0
9931639556	capacity_suspiciously_high	12	0
9620431869	capacity_suspiciously_high	6	0
9598443176	capacity_suspiciously_high	9	0
8542829108	capacity_suspiciously_high	8	0
8193213523	capacity_suspiciously_high	36	0
8195998061	capacity_suspiciously_high	6	0
7852881667	capacity_suspiciously_high	12	0
9876358169	capacity_suspiciously_high	20	0
3993546500	capacity_suspiciously_high	8	0
9685512483	capacity_suspiciously_high	5	0
9685512486	capacity_suspiciously_high	6	0
9968032974	capacity_suspiciously_high	8	0
9623196470	capacity_suspiciously_high	6	0
9917024126	capacity_suspiciously_high	6	0
9039158045	capacity_suspiciously_high	6	0
7621890541	capacity_suspiciously_high	6	0
9116919735	capacity_suspiciously_high	8	0
8205799854	capacity_suspiciously_high	12	0
7740989185	capacity_suspiciously_high	10	0
3250023861	capacity_suspiciously_high	6	0
10109179358	capacity_suspiciously_high	6	0
7083807139	capacity_suspiciously_high	12	0
7746303034	capacity_suspiciously_high	6	0
7091719143	capacity_suspiciously_high	10	0
9418026587	capacity_suspiciously_high	10	0
9575304719	capacity_suspiciously_high	10	0
9575179880	capacity_suspiciously_high	10	0
9575346449	capacity_suspiciously_high	6	0
9575306989	capacity_suspiciously_high	6	0
9575480774	capacity_suspiciously_high	16	0
9852506069	capacity_suspiciously_high	14	0
10574956872	capacity_suspiciously_high	6	0
7809627430	capacity_suspiciously_high	8	0
9129625261	capacity_suspiciously_high	11	0
6658873331	capacity_suspiciously_high	6	0
10578564328	capacity_suspiciously_high	6	0
10578564330	capacity_suspiciously_high	6	0
10578564329	capacity_suspiciously_high	6	0
10578581506	capacity_suspiciously_high	6	0
10578564327	capacity_suspiciously_high	6	0
10218704738	capacity_suspiciously_high	6	0
3839807859	capacity_suspiciously_high	6	0
7700375290	capacity_suspiciously_high	6	0
8968603015	capacity_suspiciously_high	8	0
8968603012	capacity_suspiciously_high	8	0
8968603014	capacity_suspiciously_high	8	0
7369286516	capacity_suspiciously_high	16	0
9167418207	capacity_suspiciously_high	5	0
9167418210	capacity_suspiciously_high	7	0
10051164238	capacity_suspiciously_high	20	0
6425495018	capacity_suspiciously_high	12	0
10059116551	capacity_suspiciously_high	8	0
5480886476	capacity_suspiciously_high	6	0
10110026086	capacity_suspiciously_high	7.4	0
9569734223	capacity_suspiciously_high	22	0
10109949175	capacity_suspiciously_high	5	0
10109989746	capacity_suspiciously_high	184	0
9844229750	capacity_suspiciously_high	6	0
10110013751	capacity_suspiciously_high	22	0
8905206981	capacity_suspiciously_high	5	0
8904904154	capacity_suspiciously_high	5	0
8904904153	capacity_suspiciously_high	6	0
7351021491	capacity_suspiciously_high	5	0
7741480669	capacity_suspiciously_high	50	0
3444636128	capacity_suspiciously_high	50	0
5630382252	capacity_suspiciously_high	5	0
8689847364	capacity_suspiciously_high	5	0
8689847365	capacity_suspiciously_high	6	0
10301326651	capacity_suspiciously_high	8	0
5531522030	capacity_suspiciously_high	10	0
5028602586	capacity_suspiciously_high	5	0
10576747065	capacity_suspiciously_high	12	0
7636255611	capacity_suspiciously_high	15	0
8831671498	capacity_suspiciously_high	6	0
7216299723	capacity_suspiciously_high	10	0
6132760107	capacity_suspiciously_high	12	0
10567155606	capacity_suspiciously_high	16	0
5719954621	capacity_suspiciously_high	10	0
9810944549	capacity_suspiciously_high	24	0
9941101460	capacity_suspiciously_high	6	0
6714867898	capacity_suspiciously_high	8	0
6714867897	capacity_suspiciously_high	8	0
3127457676	capacity_suspiciously_high	12	0
8718518681	capacity_suspiciously_high	22	0
10236310912	capacity_suspiciously_high	12	0
8718310905	capacity_suspiciously_high	22	0
6656034998	capacity_suspiciously_high	8	0
5579153321	capacity_suspiciously_high	12	0
9821896293	capacity_suspiciously_high	12	0
9926997076	capacity_suspiciously_high	6	0
7031052702	capacity_suspiciously_high	11	0
7097779967	capacity_suspiciously_high	11	0
5931380804	capacity_suspiciously_high	5	0
6380824388	capacity_suspiciously_high	24	0
7942560619	capacity_suspiciously_high	10	0
10083314825	capacity_suspiciously_high	6	0
3002112311	capacity_suspiciously_high	12	0
9935529132	capacity_suspiciously_high	6	0
9709292738	capacity_suspiciously_high	12	0
9730556119	capacity_suspiciously_high	12	0
10002206253	capacity_suspiciously_high	108	0
9724158409	capacity_suspiciously_high	12	0
9794867936	capacity_suspiciously_high	10	0
9942850387	capacity_suspiciously_high	6	0
10217327218	capacity_suspiciously_high	6	0
7935099057	capacity_suspiciously_high	8	0
9836424873	capacity_suspiciously_high	8	0
6132708730	capacity_suspiciously_high	8	0
8972200428	capacity_suspiciously_high	8	0
8972200429	capacity_suspiciously_high	8	0
7809648013	capacity_suspiciously_high	6	0
6425495015	capacity_suspiciously_high	12	0
9370320410	capacity_suspiciously_high	6	0
5815055381	capacity_suspiciously_high	14	0
9668283855	capacity_suspiciously_high	8	0
10282305939	capacity_suspiciously_high	12	0
9685459856	capacity_suspiciously_high	6	0
9571716831	capacity_suspiciously_high	6	0
9566209872	capacity_suspiciously_high	50	0
9566209873	capacity_suspiciously_high	50	0
9566209871	capacity_suspiciously_high	320	0
9566209870	capacity_suspiciously_high	320	0
9566209887	capacity_suspiciously_high	11	0
9566209888	capacity_suspiciously_high	11	0
9566209889	capacity_suspiciously_high	11	0
9566209891	capacity_suspiciously_high	11	0
9566209890	capacity_suspiciously_high	11	0
9566209892	capacity_suspiciously_high	11	0
1732819491	capacity_suspiciously_high	6	0
6423620279	capacity_suspiciously_high	18	0
3269560893	capacity_suspiciously_high	6	0
6506037731	capacity_suspiciously_high	6	0
9197474756	capacity_suspiciously_high	6	0
10622056026	capacity_suspiciously_high	16	0
10631021067	capacity_suspiciously_high	8	0
4505200993	capacity_suspiciously_high	6	0
5717691804	capacity_suspiciously_high	32	0
8172296855	capacity_suspiciously_high	6	0
9562570101	capacity_suspiciously_high	6	0
7903319981	capacity_suspiciously_high	6	0
9526792001	capacity_suspiciously_high	7	0
6425495017	capacity_suspiciously_high	14	0
9526792002	capacity_suspiciously_high	5	0
7171870902	capacity_suspiciously_high	6	0
6268633059	capacity_suspiciously_high	6	0
3250166420	capacity_suspiciously_high	6	0
9689654804	capacity_suspiciously_high	16	0
10251035920	capacity_suspiciously_high	24	0
4175942746	capacity_suspiciously_high	16	0
8929252014	capacity_suspiciously_high	22	0
8929252015	capacity_suspiciously_high	22	0
3257466746	capacity_suspiciously_high	11	0
4125829577	capacity_suspiciously_high	16	0
5793407993	capacity_suspiciously_high	8	0
5778902576	capacity_suspiciously_high	20	0
6518241370	capacity_suspiciously_high	6	0
5798460601	capacity_suspiciously_high	6	0
10658233813	capacity_suspiciously_high	24	0
10279797884	capacity_suspiciously_high	12	0
6269167760	capacity_suspiciously_high	5	0
8750259692	capacity_suspiciously_high	24	0
6269211955	capacity_suspiciously_high	6	0
10138203652	capacity_suspiciously_high	8	0
2871087781	capacity_suspiciously_high	12	0
6960744484	capacity_suspiciously_high	8	0
5556176579	capacity_suspiciously_high	16	0
7557842491	capacity_suspiciously_high	10	0
9370905423	capacity_suspiciously_high	16	0
5716047938	capacity_suspiciously_high	24	0
8984072671	capacity_suspiciously_high	11	0
8287449977	capacity_suspiciously_high	6	0
8287449976	capacity_suspiciously_high	34	0
6409014193	capacity_suspiciously_high	16	0
5537227545	capacity_suspiciously_high	12	0
5538697569	capacity_suspiciously_high	16	0
5853764035	capacity_suspiciously_high	40	0
7447459525	capacity_suspiciously_high	6	0
8492096430	capacity_suspiciously_high	5	0
8559228628	capacity_suspiciously_high	22.1	0
9922273882	capacity_suspiciously_high	6	0
9584841704	capacity_suspiciously_high	11	0
9584841705	capacity_suspiciously_high	22	0
9584841706	capacity_suspiciously_high	11	0
8205799852	capacity_suspiciously_high	12	0
9245994397	capacity_suspiciously_high	10	0
7405886647	capacity_suspiciously_high	230	0
9637403044	capacity_suspiciously_high	5	0
10097688815	capacity_suspiciously_high	16	0
10203988128	capacity_suspiciously_high	6	0
6536925634	capacity_suspiciously_high	8	0
6536911300	capacity_suspiciously_high	8	0
9947755639	capacity_suspiciously_high	12	0
5540581565	capacity_suspiciously_high	24	0
5926507604	capacity_suspiciously_high	6	0
8588843730	capacity_suspiciously_high	16	0
5989042620	capacity_suspiciously_high	50	0
9560035866	capacity_suspiciously_high	8	0
9718270568	capacity_suspiciously_high	5	0
5631906458	capacity_suspiciously_high	13	0
6239598977	capacity_suspiciously_high	6	0
10106041521	capacity_suspiciously_high	6	0
10106041583	capacity_suspiciously_high	6	0
9666838074	capacity_suspiciously_high	6	0
5668711778	capacity_suspiciously_high	6	0
5387418097	capacity_suspiciously_high	12	0
6327243334	capacity_suspiciously_high	6	0
8240836191	capacity_suspiciously_high	6	0
8240836190	capacity_suspiciously_high	6	0
8497180552	capacity_suspiciously_high	6	0
5389780765	capacity_suspiciously_high	20	0
1930369156	capacity_suspiciously_high	6	0
4618683100	capacity_suspiciously_high	6	0
3330075826	capacity_suspiciously_high	14	0
10017742870	capacity_suspiciously_high	16	0
9234456229	capacity_suspiciously_high	8	0
10576240249	capacity_suspiciously_high	28	0
7396258107	capacity_suspiciously_high	40	0
7988784850	capacity_suspiciously_high	12	0
9509044207	capacity_suspiciously_high	12	0
10047152588	capacity_suspiciously_high	8	0
3470086532	capacity_suspiciously_high	6	0
3470086533	capacity_suspiciously_high	5	0
8710555703	capacity_suspiciously_high	300	0
3717655848	capacity_suspiciously_high	6	0
9444521712	capacity_suspiciously_high	6	0
10127644011	capacity_suspiciously_high	22	0
7641220821	capacity_suspiciously_high	20	0
9661118166	capacity_suspiciously_high	12	0
4530382084	capacity_suspiciously_high	8	0
3739512673	capacity_suspiciously_high	5	0
3717101636	capacity_suspiciously_high	6	0
4112649385	capacity_suspiciously_high	6	0
4393076787	capacity_suspiciously_high	6	0
5610128795	capacity_suspiciously_high	8	0
6548310708	capacity_suspiciously_high	10	0
9930366993	capacity_suspiciously_high	18	0
5540605095	capacity_suspiciously_high	12	0
7873799373	capacity_suspiciously_high	8	0
10293014543	capacity_suspiciously_high	44	0
10009521871	capacity_suspiciously_high	20	0
10292851003	capacity_suspiciously_high	44	0
10292851004	capacity_suspiciously_high	44	0
10292851002	capacity_suspiciously_high	44	0
10248537710	capacity_suspiciously_high	6	0
7528871477	capacity_suspiciously_high	24	0
10069946751	capacity_suspiciously_high	5	0
8273784604	capacity_suspiciously_high	22	0
8614248642	capacity_suspiciously_high	60	0
10287552501	capacity_suspiciously_high	300	0
7887876804	capacity_suspiciously_high	5	0
9976563380	capacity_suspiciously_high	6	0
9146271368	capacity_suspiciously_high	12	0
1272507504	capacity_suspiciously_high	6	0
7890512247	capacity_suspiciously_high	8	0
8919170090	capacity_suspiciously_high	5	0
7179278373	capacity_suspiciously_high	6	0
9467290613	capacity_suspiciously_high	8	0
7215349856	capacity_suspiciously_high	10	0
10184035288	capacity_suspiciously_high	7	0
10176059761	capacity_suspiciously_high	8	0
9811205873	capacity_suspiciously_high	16	0
1251471286	capacity_suspiciously_high	6	0
3437966827	capacity_suspiciously_high	6	0
9939761599	capacity_suspiciously_high	6	0
4042290316	capacity_suspiciously_high	6	0
8645272078	capacity_suspiciously_high	22	0
7952693528	capacity_suspiciously_high	6	0
5942998504	capacity_suspiciously_high	22	0
9223801508	capacity_suspiciously_high	8	0
4322960809	capacity_suspiciously_high	8	0
9466147040	capacity_suspiciously_high	6	0
5556509545	capacity_suspiciously_high	6	0
10567560548	capacity_suspiciously_high	11	0
9131619310	capacity_suspiciously_high	52	0
2958610116	capacity_suspiciously_high	8	0
9221740666	capacity_suspiciously_high	10	0
8876683699	capacity_suspiciously_high	5	0
4244464302	capacity_suspiciously_high	6	0
4942296439	capacity_suspiciously_high	6	0
5018187346	capacity_suspiciously_high	6	0
9620532478	capacity_suspiciously_high	8	0
6659643311	capacity_suspiciously_high	22	0
6659643310	capacity_suspiciously_high	22	0
4440921915	capacity_suspiciously_high	50	0
3493244627	capacity_suspiciously_high	8	0
4173434920	capacity_suspiciously_high	8	0
10309304358	capacity_suspiciously_high	51	0
8700669606	capacity_suspiciously_high	16	0
8514635279	capacity_suspiciously_high	6	0
8514578076	capacity_suspiciously_high	20	0
9998994303	capacity_suspiciously_high	40	0
7018969738	capacity_suspiciously_high	6	0
7018969737	capacity_suspiciously_high	12	0
8599219827	capacity_suspiciously_high	8	0
8534303047	capacity_suspiciously_high	5	0
6385765007	capacity_suspiciously_high	5	0
2904831634	capacity_suspiciously_high	6	0
9146715163	capacity_suspiciously_high	6	0
10670094140	capacity_suspiciously_high	20	0
10048761637	capacity_suspiciously_high	5	0
7397357674	capacity_suspiciously_high	6	0
10157434784	capacity_suspiciously_high	22	0
10157434783	capacity_suspiciously_high	22	0
10157434785	capacity_suspiciously_high	22	0
4419883894	capacity_suspiciously_high	8	0
8852474036	capacity_suspiciously_high	6	0
7880556407	capacity_suspiciously_high	6	0
4995150670	capacity_suspiciously_high	40	0
9976893614	capacity_suspiciously_high	6	0
10304496815	capacity_suspiciously_high	5	0
10144813678	capacity_suspiciously_high	50	0
10311819766	capacity_suspiciously_high	22	0
10315360810	capacity_suspiciously_high	22	0
10554143628	capacity_suspiciously_high	10	0
10223115694	capacity_suspiciously_high	20	0
4886225881	capacity_suspiciously_high	6	0
5048590424	capacity_suspiciously_high	6	0
7891088244	capacity_suspiciously_high	22	0
7891088243	capacity_suspiciously_high	22	0
7891088241	capacity_suspiciously_high	22	0
7891088240	capacity_suspiciously_high	22	0
7891088245	capacity_suspiciously_high	11	0
8929655200	capacity_suspiciously_high	22	0
7175352620	capacity_suspiciously_high	6	0
10134633837	capacity_suspiciously_high	100	0
10134633840	capacity_suspiciously_high	100	0
7981971202	capacity_suspiciously_high	7	0
9212580938	capacity_suspiciously_high	100	0
8004071748	capacity_suspiciously_high	6	0
8473178078	capacity_suspiciously_high	16	0
10143240849	capacity_suspiciously_high	22	0
10143240848	capacity_suspiciously_high	50	0
10197361549	capacity_suspiciously_high	22	0
10197361556	capacity_suspiciously_high	22	0
8520595415	capacity_suspiciously_high	10	0
8447261536	capacity_suspiciously_high	300	0
5475727953	capacity_suspiciously_high	12	0
9223785947	capacity_suspiciously_high	28	0
8583848209	capacity_suspiciously_high	10	0
8927051367	capacity_suspiciously_high	22	0
10669390756	capacity_suspiciously_high	19	0
7132797721	capacity_suspiciously_high	8	0
8348020682	capacity_suspiciously_high	5	0
8615191316	capacity_suspiciously_high	6	0
7149154724	capacity_suspiciously_high	6	0
8733598724	capacity_suspiciously_high	6	0
5155170939	capacity_suspiciously_high	21	0
5063631748	capacity_suspiciously_high	8	0
8815076586	capacity_suspiciously_high	6	0
3425942097	capacity_suspiciously_high	8	0
10185276504	capacity_suspiciously_high	6	0
4238252928	capacity_suspiciously_high	8	0
6942697056	capacity_suspiciously_high	8	0
8994251659	capacity_suspiciously_high	6	0
5564012400	capacity_suspiciously_high	6	0
7006319387	capacity_suspiciously_high	5	0
8212232095	capacity_suspiciously_high	50	0
9275885487	capacity_suspiciously_high	8	0
9952555784	capacity_suspiciously_high	20	0
7970288417	capacity_suspiciously_high	22	0
7774893162	capacity_suspiciously_high	22	0
1271476938	capacity_suspiciously_high	22	0
5961402885	capacity_suspiciously_high	50	0
7970305252	capacity_suspiciously_high	300	0
3591361840	capacity_suspiciously_high	12	0
9233379374	capacity_suspiciously_high	6	0
6180990716	capacity_suspiciously_high	16	0
8262507388	capacity_suspiciously_high	8	0
7693522630	capacity_suspiciously_high	22	0
6636952889	capacity_suspiciously_high	6	0
9161937113	capacity_suspiciously_high	6	0
7044843540	capacity_suspiciously_high	22	0
9519075298	capacity_suspiciously_high	22	0
8812560453	capacity_suspiciously_high	6	0
4908848926	capacity_suspiciously_high	8	0
8614974117	capacity_suspiciously_high	22	0
9627548154	capacity_suspiciously_high	6	0
6277157114	capacity_suspiciously_high	50	0
7796804385	capacity_suspiciously_high	6	0
6032743190	capacity_suspiciously_high	6	0
6434817720	capacity_suspiciously_high	6	0
6740379004	capacity_suspiciously_high	8	0
7746953872	capacity_suspiciously_high	8	0
6109078819	capacity_suspiciously_high	6	0
6531931609	capacity_suspiciously_high	8	0
7902657140	capacity_suspiciously_high	6	0
6150970218	capacity_suspiciously_high	22	0
6544550925	capacity_suspiciously_high	6	0
6544550926	capacity_suspiciously_high	8	0
6951274950	capacity_suspiciously_high	8	0
5837971342	capacity_suspiciously_high	6	0
10632582184	capacity_suspiciously_high	8	0
7921038092	capacity_suspiciously_high	8	0
7277841937	capacity_suspiciously_high	8	0
7253621591	capacity_suspiciously_high	8	0
7313022125	capacity_suspiciously_high	8	0
7197240042	capacity_suspiciously_high	8	0
5463203134	capacity_suspiciously_high	8	0
3944278440	capacity_suspiciously_high	12	0
6544550924	capacity_suspiciously_high	6	0
5837979304	capacity_suspiciously_high	12	0
5837981717	capacity_suspiciously_high	8	0
10051015625	capacity_suspiciously_high	28	0
6598552022	capacity_suspiciously_high	12	0
10577762345	capacity_suspiciously_high	6	0
10680150683	capacity_suspiciously_high	11	0
8771215028	capacity_suspiciously_high	6	0
9471279123	capacity_suspiciously_high	6	0
9920942679	capacity_suspiciously_high	6	0
1581360473	capacity_suspiciously_high	6	0
8500760598	capacity_suspiciously_high	30	0
6047149201	capacity_suspiciously_high	54	0
6190698726	capacity_suspiciously_high	18	0
9920942695	capacity_suspiciously_high	10	0
5481379232	capacity_suspiciously_high	8	0
7028223145	capacity_suspiciously_high	20	0
6190698724	capacity_suspiciously_high	16	0
8811709667	capacity_suspiciously_high	8	0
8215513594	capacity_suspiciously_high	37	0
9081726170	capacity_suspiciously_high	10	0
9081726171	capacity_suspiciously_high	8	0
6064223318	capacity_suspiciously_high	16	0
9216217666	capacity_suspiciously_high	6	0
8811709669	capacity_suspiciously_high	68	0
9216217664	capacity_suspiciously_high	16	0
10178207035	capacity_suspiciously_high	6	0
7556199568	capacity_suspiciously_high	6	0
9133131161	capacity_suspiciously_high	14	0
8373521779	capacity_suspiciously_high	6	0
10041275510	capacity_suspiciously_high	10	0
9223900008	capacity_suspiciously_high	10	0
8373521782	capacity_suspiciously_high	14	0
6047149203	capacity_suspiciously_high	6	0
9920942687	capacity_suspiciously_high	8	0
8606193567	capacity_suspiciously_high	10	0
7320197157	capacity_suspiciously_high	6	0
5493315878	capacity_suspiciously_high	30	0
9393060070	capacity_suspiciously_high	6	0
9801322915	capacity_suspiciously_high	6	0
9871687157	capacity_suspiciously_high	6	0
9216217663	capacity_suspiciously_high	10	0
8721776250	capacity_suspiciously_high	10	0
6047149208	capacity_suspiciously_high	16	0
8811709668	capacity_suspiciously_high	8	0
10579058140	capacity_suspiciously_high	6	0
9655854530	capacity_suspiciously_high	8	0
10060483719	capacity_suspiciously_high	8	0
9073795182	capacity_suspiciously_high	8	0
10537962352	capacity_suspiciously_high	24	0
7187664209	capacity_suspiciously_high	6	0
9522309245	capacity_suspiciously_high	6	0
6668050731	capacity_suspiciously_high	6	0
6668050727	capacity_suspiciously_high	6	0
2360464173	capacity_suspiciously_high	52	0
8500760599	capacity_suspiciously_high	12	0
10577778667	capacity_suspiciously_high	6	0
10577756367	capacity_suspiciously_high	6	0
8143022960	capacity_suspiciously_high	17.3	0
5839745705	capacity_suspiciously_high	26	0
10577651891	capacity_suspiciously_high	6	0
10049421878	capacity_suspiciously_high	6	0
5531522045	capacity_suspiciously_high	6	0
3988378451	capacity_suspiciously_high	6	0
5536292940	capacity_suspiciously_high	6	0
9465986848	capacity_suspiciously_high	28	0
3931866938	capacity_suspiciously_high	8	0
3090603744	capacity_suspiciously_high	5	0
5531522050	capacity_suspiciously_high	8	0
10571516276	capacity_suspiciously_high	7	0
9441829655	capacity_suspiciously_high	14	0
9441830991	capacity_suspiciously_high	5	0
9441855754	capacity_suspiciously_high	6	0
10567498629	capacity_suspiciously_high	16	0
9441865695	capacity_suspiciously_high	8	0
9717668337	capacity_suspiciously_high	6	0
5531522060	capacity_suspiciously_high	8	0
10285910537	capacity_suspiciously_high	50	0
4911493121	capacity_suspiciously_high	5	0
4875645937	capacity_suspiciously_high	5	0
9223810422	capacity_suspiciously_high	10	0
6548527297	capacity_suspiciously_high	6	0
6727104662	capacity_suspiciously_high	12	0
6464901950	capacity_suspiciously_high	6	0
5705710139	capacity_suspiciously_high	5	0
9696958558	capacity_suspiciously_high	22	0
9857747057	capacity_suspiciously_high	6	0
10577733146	capacity_suspiciously_high	6	0
10577733148	capacity_suspiciously_high	6	0
10577733150	capacity_suspiciously_high	6	0
10577733149	capacity_suspiciously_high	6	0
10577733147	capacity_suspiciously_high	6	0
10050897400	capacity_suspiciously_high	12	0
7791495811	capacity_suspiciously_high	8	0
6794660767	capacity_suspiciously_high	6	0
5795489582	capacity_suspiciously_high	10	0
8385091190	capacity_suspiciously_high	22	0
9543285585	capacity_suspiciously_high	9	0
10610838206	capacity_suspiciously_high	6	0
8038284245	capacity_suspiciously_high	22	0
8038212066	capacity_suspiciously_high	22	0
3262416261	capacity_suspiciously_high	6	0
7912544471	capacity_suspiciously_high	8	0
7918123362	capacity_suspiciously_high	6	0
4009059213	capacity_suspiciously_high	5	0
6347011194	capacity_suspiciously_high	6	0
9750069262	capacity_suspiciously_high	8	0
7905493828	capacity_suspiciously_high	9	0
7912647700	capacity_suspiciously_high	8	0
9975876107	capacity_suspiciously_high	6	0
9453009643	capacity_suspiciously_high	14	0
7912647707	capacity_suspiciously_high	8	0
7912650188	capacity_suspiciously_high	8	0
9649716548	capacity_suspiciously_high	8	0
8874558292	capacity_suspiciously_high	18	0
7912647701	capacity_suspiciously_high	8	0
7914199385	capacity_suspiciously_high	8	0
4492221393	capacity_suspiciously_high	6	0
8063136112	capacity_suspiciously_high	8	0
7908596685	capacity_suspiciously_high	8	0
7908851273	capacity_suspiciously_high	8	0
7911267585	capacity_suspiciously_high	8	0
7565594805	capacity_suspiciously_high	8	0
9651212198	capacity_suspiciously_high	8	0
9406987883	capacity_suspiciously_high	11	0
7908596485	capacity_suspiciously_high	8	0
7928440385	capacity_suspiciously_high	8	0
7928447285	capacity_suspiciously_high	8	0
7908955885	capacity_suspiciously_high	8	0
7526808116	capacity_suspiciously_high	10	0
9406987882	capacity_suspiciously_high	11	0
9215875013	capacity_suspiciously_high	12	0
7924662932	capacity_suspiciously_high	20	0
9406987880	capacity_suspiciously_high	11	0
9406987879	capacity_suspiciously_high	11	0
5459969857	capacity_suspiciously_high	6	0
7294340786	capacity_suspiciously_high	8	0
9557287897	capacity_suspiciously_high	6	0
10143283841	capacity_suspiciously_high	6	0
9330982961	capacity_suspiciously_high	16	0
9104341986	capacity_suspiciously_high	7	0
9400902376	capacity_suspiciously_high	5	0
8905552838	capacity_suspiciously_high	6	0
9500750962	capacity_suspiciously_high	8	0
5383989024	capacity_suspiciously_high	14	0
8081315079	capacity_suspiciously_high	6	0
9507664322	capacity_suspiciously_high	12	0
9906314385	capacity_suspiciously_high	12	0
10114099335	capacity_suspiciously_high	6	0
7124110693	capacity_suspiciously_high	22	0
9500766360	capacity_suspiciously_high	8	0
8663929332	capacity_suspiciously_high	16	0
10102599133	capacity_suspiciously_high	10	0
10102599132	capacity_suspiciously_high	16	0
7912647703	capacity_suspiciously_high	8	0
8482566777	capacity_suspiciously_high	8	0
7912647702	capacity_suspiciously_high	8	0
6124896312	capacity_suspiciously_high	6	0
10567615820	capacity_suspiciously_high	22	0
4232289314	capacity_suspiciously_high	5	0
10010480004	capacity_suspiciously_high	12	0
9783595997	capacity_suspiciously_high	6	0
9253780792	capacity_suspiciously_high	6	0
6505598028	capacity_suspiciously_high	22	0
9407010007	capacity_suspiciously_high	22	0
7987963058	capacity_suspiciously_high	22	0
7987963059	capacity_suspiciously_high	22	0
9407005662	capacity_suspiciously_high	11	0
9406987884	capacity_suspiciously_high	11	0
6589758694	capacity_suspiciously_high	6	0
10670094141	capacity_suspiciously_high	12	0
9356771336	capacity_suspiciously_high	6	0
9812020747	capacity_suspiciously_high	6	0
8554454757	capacity_suspiciously_high	11	0
8116690209	capacity_suspiciously_high	8	0
4554616786	capacity_suspiciously_high	22	0
9128293884	capacity_suspiciously_high	6	0
5952091404	capacity_suspiciously_high	20	0
9912877891	capacity_suspiciously_high	20	0
6225117885	capacity_suspiciously_high	6	0
6225112586	capacity_suspiciously_high	7	0
2954004685	capacity_suspiciously_high	8	0
5279314114	capacity_suspiciously_high	6	0
5594825876	capacity_suspiciously_high	16	0
9009518408	capacity_suspiciously_high	12	0
8704127793	capacity_suspiciously_high	300	0
8704127794	capacity_suspiciously_high	300	0
10031778604	capacity_suspiciously_high	6	0
4589866673	capacity_suspiciously_high	6	0
3777880761	capacity_suspiciously_high	10	0
8569310350	capacity_suspiciously_high	5	0
8335019533	capacity_suspiciously_high	22	0
4062162727	capacity_suspiciously_high	12	0
7541091790	capacity_suspiciously_high	6	0
8300960486	capacity_suspiciously_high	6	0
8849764077	capacity_suspiciously_high	6	0
8824349032	capacity_suspiciously_high	6	0
9682902336	capacity_suspiciously_high	6	0
8811598191	capacity_suspiciously_high	6	0
8225984418	capacity_suspiciously_high	8	0
8811524000	capacity_suspiciously_high	6	0
9164501777	capacity_suspiciously_high	12	0
9164501778	capacity_suspiciously_high	40	0
5753000458	capacity_suspiciously_high	52	0
7319549262	capacity_suspiciously_high	18	0
10595127804	capacity_suspiciously_high	6	0
6026599485	capacity_suspiciously_high	11	0
10009235747	capacity_suspiciously_high	10	0
8930684325	capacity_suspiciously_high	11	0
7997209554	capacity_suspiciously_high	6	0
5717639216	capacity_suspiciously_high	6	0
7694419624	capacity_suspiciously_high	22	0
8983116261	capacity_suspiciously_high	150	0
9074150253	capacity_suspiciously_high	16	0
9801547122	capacity_suspiciously_high	10	0
